id,name,email,phone,status,score,user_id,created_at,last_contact,last_followup_email
282,湘南ベルマーレ,bellmare@mf.scn-net.ne.jp,,Spam,,2,2024/10/17 11:54,,
283,NTTコミュニケーションズ株式会社,mailnews@mail.ntt.com,,Spam,,2,2024/10/18 0:27,,
284,さくらのユーザ通信,sakura-info@sakura.ad.jp,,Spam,,2,2024/10/18 4:09,,
285,ITmedia ビジネスオンライン 編集部,eventnews@ml.itmedia.co.jp,,Spam,,2,2024/10/18 21:09,,
286,Shigeru Fukuyama,shigeru315@gmail.com,,Qualified,,2,2024/10/21 1:32,,
287,Pinterest,recommendations@explore.pinterest.com,,Spam,,2,2024/10/19 22:51,,
288,Pinterest,pinterest-recommendations@ideas.pinterest.com,,Spam,,2,2024/10/24 8:47,,
289,Google Location Sharing,noreply-location-sharing@google.com,,Spam,,2,2024/10/24 9:41,,
290,Zoho Marketplace,news@zohomarketplace.com,,Spam,,2,2024/10/24 13:35,,
291,Zoho Developer Community,charles.dmonte@zohocorp.com,,Spam,,2,2024/10/24 13:59,,
292,Zapier,hello@send.zapier.com,,Spam,,2,2024/10/24 23:05,,
293,,notifications@zohocrm.com,,Contacted,,2,2024/10/20 5:22,,
294,Replit,notifications@replit.com,,Spam,,2,2024/10/17 11:52,,
295,クラウドワークス事務局,no-reply@melma.crowdworks.jp,,Spam,,2,2024/10/17 11:53,,
296,au PAY マーケット,mag@news.wowma.jp,,Spam,,2,2024/10/17 11:53,,
297,JRE POINT事務局,info@ma.jrepoint.jp,,Spam,,2,2024/10/17 11:53,,
298,,infomail@japan.cnet.com,,Spam,,2,2024/10/17 11:54,,
299,鹿島アントラーズ,no-reply@kashimaantlers.jp,,Spam,,2,2024/10/17 11:54,,
300,楽天証券トウシル,mktg_nws@rakuten-sec.co.jp,,Spam,,2,2024/10/17 11:55,,
301,FANY 公式,mag@fs.yoshimoto.co.jp,,Spam,,2,2024/10/17 11:55,,
302,Manvi from All in One SEO,support@aioseo.com,,Spam,,2,2024/10/18 13:45,,
303,Shimizu Mayu,mayu.shimizu@xpotential.co.jp,,Spam,,2,2024/10/20 23:14,,
304,Zoho Payments,payments@zohocorp.com,None,Contacted,,2,2024/10/21 15:49,,
305,安藤文江 | シナプスイノベーション,marketing@synapse-i.jp,,Spam,,2,2024/10/23 4:05,,
306,Zapier Information,info@mail.zapier.com,,Spam,,2,2024/10/20 4:46,,
307,Mail Delivery Subsystem,mailer-daemon@googlemail.com,,Spam,,2,2024/10/23 5:47,,
308,,dell.myaccount.automated@dell.com,,Spam,,2,2024/10/23 5:41,,
309,,nobushige_1206@yahoo.co.jp,,Contacted,,2,2024/10/20 5:22,,
310,Google Search Console Team,sc-noreply@google.com,,Spam,,2,2024/10/23 19:53,,
311,Sun*マーケティングチーム,marketing@sun-asterisk.com,,Spam,,2,2024/10/23 23:05,,
312,青竹のふしサポート,support@aotake.co.jp,,Spam,,2,2024/10/23 23:41,,
313,INVOY,no-reply@invoy.jp,,Spam,,2,2024/10/24 0:11,,
314,テラスカイ マーケティング・コミュニケーション部,marketing@terrasky.co.jp,,Spam,,2,2024/10/24 3:05,,
315,Developers Boost 運営事務局,info_devboost@shoeisha.co.jp,,Spam,,2,2024/10/24 6:05,,
316,さくらインターネット,support@sakura.ad.jp,,Contacted,,2,2024/10/24 6:17,,
317,富士通購入相談窓口 大隈,aookuma@sales2.fujitsu-webmart.com,None,Qualified,,2,2024/10/18 9:13,,
318,えきねっと,information@eki-net.com,,Spam,,2,2024/10/21 4:30,,
319,小村 奈緒子,komura.naoko@teamspirit.com,,Spam,,2,2024/10/21 7:20,,
320,,noreply-dmarc-support@google.com,,Spam,,2,2024/10/21 14:11,,
321,ROBOT PAYMENT/山田,yamada.kurumi@robotpayment.co.jp,,Spam,,2,2024/10/22 0:05,,
322,,noreply-invitenotification@zohocrm.com,,Spam,,2,2024/10/22 3:59,,
323,富士通Salesforceプロモーション事務局,contact-sfdc2@cs.jp.fujitsu.com,,Spam,,2,2024/10/22 3:59,,
324,株式会社RevComm Marketing Team,michiru.kimura@revcomm.co.jp,,Spam,,2,2024/10/22 4:05,,
325,落合正悟(ManageEngine),jp-memarketing@zohocorp.com,,Spam,,2,2024/10/22 4:05,,
326,株式会社テラスカイ,product-mk@terrasky.co.jp,,Spam,,2,2024/10/22 8:41,,
327,株式会社テラスカイ,mk@terrasky.co.jp,,Spam,,2,2024/10/17 11:34,,
328,株式会社テラスカイ,mk@terrasky.co.jp,,Spam,,2,2024/10/17 11:34,,
329,マネーフォワードクラウド,biz.feedback@moneyforward.com,,Spam,,2,2024/10/17 11:34,,
330,マネーフォワードクラウド,biz.feedback@moneyforward.com,,Spam,,2,2024/10/17 11:34,,
331,西尾システムコンサルタント 通知,notifications@zohoprojects.com,,Spam,,2,2024/10/17 11:34,,
332,,infomag@nttxstore.jp,,Spam,,2,2024/10/17 12:02,,
333,Salesforceイベント登録事務局,japanevent@salesforce.com,,Spam,,2,2024/10/22 10:05,,
334,Vigience Overcast,info@vigience.com,,Spam,,2,2024/10/22 13:05,,
335,マネーフォワードクラウド会計・確定申告,accounting.feedback@moneyforward.com,,Spam,,2,2024/10/22 23:35,,
336,Anthropic,invoice+statements@mail.anthropic.com,,Contacted,,2,2024/10/22 14:05,,
337,大澤 周平｜ソフトブレーン株式会社,ohsawa@softbrain.co.jp,,Spam,,2,2024/10/23 0:47,,
338,Anthropic,support@mail.anthropic.com,,Contacted,,2,2024/10/23 1:59,,
339,Google AdSense,adsense-noreply@google.com,,Spam,,2,2024/10/23 1:23,,
340,市場 功夫,markt405@ybb.ne.jp,None,Qualified,,2,2024/10/20 8:58,,
341,西尾システムコンサルタント 通知,notifications@zohoprojects.com,,Spam,,2,2024/10/17 11:34,,
342,株式会社RevComm,marketing@revcomm.co.jp,,Spam,,2,2024/10/17 11:34,,
343,株式会社RevComm,marketing@revcomm.co.jp,,Spam,,2,2024/10/17 11:34,,
344,山本 えりか｜バクラク,hello.bakuraku@layerx.co.jp,,Spam,,2,2024/10/17 11:34,,
345,山本 えりか｜バクラク,hello.bakuraku@layerx.co.jp,,Spam,,2,2024/10/17 11:34,,
346,株式会社マッシュマトリックス,info@mashmatrix.com,,Spam,,2,2024/10/17 11:35,,
347,株式会社マッシュマトリックス,info@mashmatrix.com,,Spam,,2,2024/10/17 11:35,,
348,Google,no-reply@accounts.google.com,,Spam,,2,2024/10/17 11:35,,
349,Google,no-reply@accounts.google.com,,Spam,,2,2024/10/17 11:35,,
350,,community@zoho.co.jp,,Spam,,2,2024/10/17 11:35,,
351,,community@zoho.co.jp,,Spam,,2,2024/10/17 11:35,,
352,Google カレンダー,calendar-notification@google.com,,Spam,,2,2024/10/17 11:35,,
353,ベクタープロレジ,shopmail@vector.co.jp,,Spam,,2,2024/10/17 11:35,,
354,ベクタープロレジ,shopmail@vector.co.jp,,Spam,,2,2024/10/17 11:35,,
355,Pinterest,recommendations@inspire.pinterest.com,,Spam,,2,2024/10/17 11:35,,
356,Pinterest,recommendations@inspire.pinterest.com,,Spam,,2,2024/10/17 11:35,,
357,,noreply@zohocalendar.com,,Spam,,2,2024/10/17 11:36,,
358,,noreply@zohocalendar.com,,Spam,,2,2024/10/17 11:36,,
359,IFTTT,mail@ifttt.com,,Spam,,2,2024/10/17 11:36,,
360,特Pサポート,noreply@earth-car.com,,Spam,,2,2024/10/17 11:36,,
361,特Pサポート,noreply@earth-car.com,,Spam,,2,2024/10/17 11:36,,
362,柏木 琴絵|NTTデータ イントラマートイベント事務局,seminar@intra-mart.jp,,Spam,,2,2024/10/17 11:36,,
363,柏木 琴絵|NTTデータ イントラマートイベント事務局,seminar@intra-mart.jp,,Spam,,2,2024/10/17 11:36,,
364,Yahoo!フリマぴたっとメール,ppfleama-news@mail.yahoo.co.jp,,Spam,,2,2024/10/17 11:36,,
365,榑林 優衣（株式会社ラクス「楽楽明細」担当）,rakurakumeisai@sales.rakus.co.jp,,Spam,,2,2024/10/17 11:36,,
366,榑林 優衣（株式会社ラクス「楽楽明細」担当）,rakurakumeisai@sales.rakus.co.jp,,Spam,,2,2024/10/17 11:36,,
367,楽天カード株式会社,info@mail.rakuten-card.co.jp,,Spam,,2,2024/10/17 11:36,,
368,Amazon.co.jp,store-news@amazon.co.jp,,Spam,,2,2024/10/17 11:36,,
369,Amazon.co.jp,store-news@amazon.co.jp,,Spam,,2,2024/10/17 11:36,,
370,ITreview 事務局,info@itreview.jp,,Spam,,2,2024/10/17 11:36,,
371,ITreview 事務局,info@itreview.jp,,Spam,,2,2024/10/17 11:36,,
372,COMご請求のお知らせ,jcom_newsletter@jcom.co.jp,,Spam,,2,2024/10/17 11:36,,
373,COMご請求のお知らせ,jcom_newsletter@jcom.co.jp,,Spam,,2,2024/10/17 11:36,,
374,稲田 美紀｜PR TIMES Jooto事業部,jooto-cs@prtimes.co.jp,,Spam,,2,2024/10/17 11:37,,
375,稲田 美紀｜PR TIMES Jooto事業部,jooto-cs@prtimes.co.jp,,Spam,,2,2024/10/17 11:37,,
376,翔泳社 Book News,sebn_support@shoeisha.co.jp,,Spam,,2,2024/10/17 11:37,,
377,翔泳社 Book News,sebn_support@shoeisha.co.jp,,Spam,,2,2024/10/17 11:37,,
378,Biz/Zine編集部,support@bizzine.jp,,Spam,,2,2024/10/17 11:37,,
379,Biz/Zine編集部,support@bizzine.jp,,Spam,,2,2024/10/17 11:37,,
380,CodeZine編集部,support@codezine.jp,,Spam,,2,2024/10/17 11:37,,
381,Amazon Business,no-reply@business.amazon.co.jp,,Spam,,2,2024/10/17 11:37,,
382,Amazon Business,no-reply@business.amazon.co.jp,,Spam,,2,2024/10/17 11:37,,
383,長岡 和暉,nagaoka@immedio.io,,Spam,,2,2024/10/17 11:37,,
384,長岡 和暉,nagaoka@immedio.io,,Spam,,2,2024/10/17 11:37,,
385,YEALE 運営事務局 powered by 株式会社セレブリックス,yeale_support@yeale-by-cerebrix.com,,Spam,,2,2024/10/17 11:37,,
386,YEALE 運営事務局 powered by 株式会社セレブリックス,yeale_support@yeale-by-cerebrix.com,,Spam,,2,2024/10/17 11:37,,
387,LinkShare ニュース,aff-support@linkshare.com,,Spam,,2,2024/10/17 11:38,,
388,LinkShare ニュース,aff-support@linkshare.com,,Spam,,2,2024/10/17 11:38,,
389,Money Forward,feedback@moneyforward.com,,Spam,,2,2024/10/17 11:38,,
390,Money Forward,feedback@moneyforward.com,,Spam,,2,2024/10/17 11:38,,
391,no-reply@zohobooks.com,no-reply@zohobooks.com,,Spam,,2,2024/10/17 11:38,,
392,no-reply@zohobooks.com,no-reply@zohobooks.com,,Spam,,2,2024/10/17 11:38,,
393,税理士法人アーリークロス,news@earlycross.co.jp,,Spam,,2,2024/10/17 11:38,,
394,ゾーホージャパン株式会社,zoholicsjapan@zohoevents.jp,,Spam,,2,2024/10/17 11:38,,
395,ゾーホージャパン株式会社,zoholicsjapan@zohoevents.jp,,Spam,,2,2024/10/17 11:38,,
396,セレブリックス 垰野下さやか,sayaka.tonoshita@cerebrix.jp,,Spam,,2,2024/10/17 11:38,,
397,セレブリックス 垰野下さやか,sayaka.tonoshita@cerebrix.jp,,Spam,,2,2024/10/17 11:38,,
398,ETCIO The Morning Report,newsletter@etcio.com,,Spam,,2,2024/10/17 11:39,,
399,ETCIO The Morning Report,newsletter@etcio.com,,Spam,,2,2024/10/17 11:39,,
400,ETCISO,event@etcio.com,,Spam,,2,2024/10/17 11:39,,
401,ETCISO,event@etcio.com,,Spam,,2,2024/10/17 11:39,,
402,ETCIO,webinar@etcio.com,,Spam,,2,2024/10/17 11:39,,
403,ETCIO,webinar@etcio.com,,Spam,,2,2024/10/17 11:39,,
404,,notify@zohoconnect.com,,Spam,,2,2024/10/17 11:39,,
405,びゅうトラベルメールマガジン,viewtravel@mail.jre-travel.com,,Spam,,2,2024/10/17 11:40,,
406,ITmediaエンタープライズ 中小企業通信 Special,enterprise-mail@itmedia.co.jp,,Spam,,2,2024/10/17 11:46,,
407,GitHub,no-reply@email.github.com,,Spam,,2,2024/10/17 11:46,,
408,GitHub,no-reply@email.github.com,,Spam,,2,2024/10/17 11:46,,
409,アドビ株式会社,mail@mail.adobe.com,,Spam,,2,2024/10/17 11:46,,
410,アドビ株式会社,mail@mail.adobe.com,,Spam,,2,2024/10/17 11:46,,
411,西尾 真言,makoto@team240.net,None,Contacted,,2,2024/10/17 11:39,,
412,MONOist/EE Times/EDN,monoist@sml.itmedia.co.jp,,Spam,,2,2024/10/17 11:47,,
413,MONOist/EE Times/EDN,monoist@sml.itmedia.co.jp,,Spam,,2,2024/10/17 11:47,,
414,ZDNET Japan編集部,newsletter@japan.zdnet.com,,Spam,,2,2024/10/17 11:47,,
415,ZDNET Japan編集部,newsletter@japan.zdnet.com,,Spam,,2,2024/10/17 11:47,,
416,日経ニュースメール,nikkei-news@mx.nikkei.com,,Spam,,2,2024/10/17 11:47,,
417,日経ニュースメール,nikkei-news@mx.nikkei.com,,Spam,,2,2024/10/17 11:47,,
418,新建ハウジングメールニュース【日刊】,s-housing@shinkenpress.co.jp,,Spam,,2,2024/10/17 11:47,,
419,新建ハウジングメールニュース【日刊】,s-housing@shinkenpress.co.jp,,Spam,,2,2024/10/17 11:47,,
420,ZDNET Japan新着/注目資料,wpletter@japan.zdnet.com,,Spam,,2,2024/10/17 11:47,,
421,ITmedia マーケティング編集部,marketing-mail@itmedia.co.jp,,Spam,,2,2024/10/17 11:47,,
422,OpenWork,news_today@vorkers.com,,Spam,,2,2024/10/17 11:47,,
423,OpenWork,news_today@vorkers.com,,Spam,,2,2024/10/17 11:47,,
424,バックオフィスDXカンファレンス 2024 秋 事務局,event-bit@ml3.sbcr.jp,,Spam,,2,2024/10/17 11:48,,
425,バックオフィスDXカンファレンス 2024 秋 事務局,event-bit@ml3.sbcr.jp,,Spam,,2,2024/10/17 11:48,,
426,デル・テクノロジーズ ビジネス,dell_technologies@apj.comm.dell.com,,Spam,,2,2024/10/17 11:48,,
427,デル・テクノロジーズ ビジネス,dell_technologies@apj.comm.dell.com,,Spam,,2,2024/10/17 11:48,,
428,BizHint 編集部,support@bizhint.jp,,Spam,,2,2024/10/17 11:48,,
429,BizHint 編集部,support@bizhint.jp,,Spam,,2,2024/10/17 11:48,,
430,EnterpriseZine編集部,support@enterprisezine.jp,,Spam,,2,2024/10/17 11:48,,
431,EnterpriseZine編集部,support@enterprisezine.jp,,Spam,,2,2024/10/17 11:48,,
432,MONOist/EE Times/EDN/スマートジャパン/BUILT/TechFactory,monoist@noreply.itmedia.co.jp,,Spam,,2,2024/10/17 11:48,,
433,MONOist/EE Times/EDN/スマートジャパン/BUILT/TechFactory,monoist@noreply.itmedia.co.jp,,Spam,,2,2024/10/17 11:48,,
434,住まいサーフィン,webmaster@sumai-surfin.com,,Spam,,2,2024/10/17 11:48,,
435,住まいサーフィン,webmaster@sumai-surfin.com,,Spam,,2,2024/10/17 11:48,,
436,Ｖポイントニュース,ptmag@tsite.jp,,Spam,,2,2024/10/17 11:48,,
437,Ｖポイントニュース,ptmag@tsite.jp,,Spam,,2,2024/10/17 11:48,,
438,東洋経済EventInfo,newsletter_eventinfo@toyokeizai.net,,Spam,,2,2024/10/17 11:49,,
439,東洋経済EventInfo,newsletter_eventinfo@toyokeizai.net,,Spam,,2,2024/10/17 11:49,,
440,茨城大学,ibaraki.admin@giving-campaign.jp,,Spam,,2,2024/10/17 11:49,,
441,茨城大学,ibaraki.admin@giving-campaign.jp,,Spam,,2,2024/10/17 11:49,,
442,BizHint ニュース,news@bizhint.jp,,Spam,,2,2024/10/17 11:49,,
443,BizHint ニュース,news@bizhint.jp,,Spam,,2,2024/10/17 11:49,,
444,Salesforce,email@mail.salesforce.com,,Spam,,2,2024/10/17 11:49,,
445,Salesforce,email@mail.salesforce.com,,Spam,,2,2024/10/17 11:49,,
446,TechTargetジャパン/キーマンズネット編集部,ttkn-tgmail@noreply.itmedia.co.jp,,Spam,,2,2024/10/17 11:49,,
447,TechTargetジャパン/キーマンズネット編集部,ttkn-tgmail@noreply.itmedia.co.jp,,Spam,,2,2024/10/17 11:49,,
448,三井不動産リアルティ（株）藤沢センター第５ユニット,fujisawa-u5@rehouse.co.jp,,Spam,,2,2024/10/17 11:49,,
449,三井不動産リアルティ（株）藤沢センター第５ユニット,fujisawa-u5@rehouse.co.jp,,Spam,,2,2024/10/17 11:49,,
450,ソフトバンク株式会社 法人メール編集部,GRP-b2b-mail@g.softbank.co.jp,,Spam,,2,2024/10/17 11:50,,
451,ソフトバンク株式会社 法人メール編集部,GRP-b2b-mail@g.softbank.co.jp,,Spam,,2,2024/10/17 11:50,,
452,NTTコミュニケーションズ株式会社,info-promo@mail.ntt.com,,Spam,,2,2024/10/17 11:50,,
453,NTTコミュニケーションズ株式会社,info-promo@mail.ntt.com,,Spam,,2,2024/10/17 11:50,,
454,サントリーウエルネス,shop@suntory-kenko.com,,Spam,,2,2024/10/17 11:50,,
455,サントリーウエルネス,shop@suntory-kenko.com,,Spam,,2,2024/10/17 11:50,,
456,フリー株式会社,freee@freee.co.jp,,Spam,,2,2024/10/17 11:50,,
457,フリー株式会社,freee@freee.co.jp,,Spam,,2,2024/10/17 11:50,,
458,,,,Spam,,2,2024/10/17 11:50,,
459,,,,Spam,,2,2024/10/17 11:50,,
460,Eight,notification@8card.net,,Spam,,2,2024/10/17 11:50,,
461,Eight,notification@8card.net,,Spam,,2,2024/10/17 11:50,,
462,サンドビック・コロマント,CoromantJapan@sandvik.com,,Spam,,2,2024/10/17 11:51,,
463,サンドビック・コロマント,CoromantJapan@sandvik.com,,Spam,,2,2024/10/17 11:51,,
464,【PontaWebニュース】,pontawebnews@point.recruit.co.jp,,Spam,,2,2024/10/17 11:51,,
465,【PontaWebニュース】,pontawebnews@point.recruit.co.jp,,Spam,,2,2024/10/17 11:51,,
466,note,noreply@note.com,,Spam,,2,2024/10/17 11:51,,
467,note,noreply@note.com,,Spam,,2,2024/10/17 11:51,,
468,ショップジャパン,shop@mail.shopjapan.co.jp,,Spam,,2,2024/10/17 11:51,,
469,ショップジャパン,shop@mail.shopjapan.co.jp,,Spam,,2,2024/10/17 11:51,,
470,Facebookの八木澤 望さん,friendupdates@facebookmail.com,,Spam,,2,2024/10/17 11:52,,
471,Facebookの八木澤 望さん,friendupdates@facebookmail.com,,Spam,,2,2024/10/17 11:52,,
472,セミナー事務局/SATORI株式会社,marketing@satori.team,,Spam,,2,2024/10/17 11:52,,
473,セミナー事務局/SATORI株式会社,marketing@satori.team,,Spam,,2,2024/10/17 11:52,,
474,船井総研,mail-academy@funaisoken.co.jp,,Spam,,2,2024/10/17 11:52,,
475,船井総研,mail-academy@funaisoken.co.jp,,Spam,,2,2024/10/17 11:52,,
476,seminar@myts-group.com,seminar@myts-group.com,,Spam,,2,2024/10/17 11:52,,
477,au PAY カード,magazine@email.kddi-fs.com,,Spam,,2,2024/10/17 11:53,,
478,第一生命,emagazine@daiichilife.com,,Spam,,2,2024/10/17 11:54,,
479,ネットオフ NEWS,magazine2@mail.netoff.co.jp,,Spam,,2,2024/10/17 11:54,,
480,OPEN HUB編集部,info-openhub@ml.ntt.com,,Spam,,2,2024/10/17 11:55,,
481,Start ファイナンス,microsoft.start@email2.microsoft.com,,Spam,,2,2024/10/17 11:55,,
482,すかいらーく,mail@ml.skylark.co.jp,,Spam,,2,2024/10/17 11:56,,
483,すかいらーく,mail@ml.skylark.co.jp,,Spam,,2,2024/10/17 11:56,,
484,Jetstar,jetstar@email.jetstar.com,,Spam,,2,2024/10/17 11:56,,
